"94571","3162481","Abed's Uncontrollable Christmas","2","11","2010-12-09"
"94571","3371641","Asian Population Studies","2","12","2011-01-20"
"94571","3440711","Celebrity Pharmacology","2","13.0","2011-01-27"
"94571","3560831","Advanced Dungeons & Dragons","2","14.0","2011-02-03"
"94571","3473281","Early 21st Century Romanticism","2","15.0","2011-02-10"
"94571","3625681","Intermediate Documentary Filmmaking","2","16.0","2011-02-17"
"94571","3625691","Intro to Political Science","2","17.0","2011-02-24"
"94571","3713171","Custody Law and Eastern European Diplomacy","2","18.0","2011-03-17"
"94571","3854151","Critical Film Studies","2","19.0","2011-03-24"
"94571","3860391","Competitive Wine Tasting","2","20.0","2011-04-14"
"94571","3860401","Paradigms of Human Memory","2","21.0","2011-04-21"
"94571","3990071","Applied Anthropology and Culinary Arts","2","22.0","2011-04-28"
"94571","3990081","A Fistful of Paintballs","2","23.0","2011-05-05"
"94571","3990091","For a Few Paintballs More","2","24.0","2011-05-12"
"94571","4127516","Biology 101","3","1","2011-09-22"
"94571","4127517","Geography of Global Conflict","3","2","2011-09-29"
"94571","4170668","Competitive Ecology","3","3","2011-10-06"
"94571","4180221","Remedial Chaos Theory","3","4","2011-10-13"
"94571","4180222","Horror Fiction in Seven Spooky Steps","3","5","2011-10-27"
"94571","4191480","Advanced Gay","3","6","2011-11-03"
"94571","4191481","Studies in Modern Movement","3","7","2011-11-10"
"94571","4195728","Documentary Filmmaking: Redux","3","8","2011-11-17"
"94571","4202745","Foosball and Nocturnal Vigilantism","3","9","2011-12-01"
"94571","4207212","Regional Holiday Music","3","10","2011-12-08"
"94571","4270858","Urban Matrimony and the Sandwich Arts","3","11","2012-03-15"
"94571","4278343","Contemporary Impressionists","3","12","2012-03-22"
"94571","4282572","Digital Exploration of Interior Design","3","13","2012-03-29"
"94571","4292219","Pillows and Blankets","3","14","2012-04-05"
"94571","4293736","Origins of Vampire Mythology","3","15","2012-04-12"
"94571","4296188","Virtual Systems Analysis","3","16","2012-04-19"
"94571","4303424","Basic Lupine Urology","3","17","2012-04-26"
"94571","4305879","Course Listing Unavailable","3","18","2012-05-03"
"94571","4308599","Curriculum Unavailable","3","19","2012-05-10"
"94571","4308602","Digital Estate Planning","3","20","2012-05-17"
"94571","4308600","The First Chang Dynasty","3","21","2012-05-17"
"94571","4308601","Introduction to Finality","3","22","2012-05-17"
"94571","4343723","TBA","4","1","2012-10-19"
"70327","2","Welcome to the Hellmouth (1)","1","1.0","1997-03-10"
"70327","3","The Harvest (2)","1","2.0","1997-03-10"
"70327","4","The Witch","1","3.0","1997-03-17"
"70327","5","Teacher's Pet","1","4.0","1997-03-24"
"70327","6","Never Kill a Boy on the First Date","1","5.0","1997-03-31"
"70327","7","The Pack","1","6.0","1997-04-07"
"70327","8","Angel","1","7.0","1997-04-14"
"70327","9","I Robot, You Jane","1","8.0","1997-04-28"
"70327","10","The Puppet Show","1","9.0","1997-05-05"
"70327","11","Nightmares","1","10.0","1997-05-12"
"70327","12","Out of Mind, Out of Sight","1","11.0","1997-05-19"
"70327","13","Prophecy Girl","1","12.0","1997-06-02"
"70327","14","When She Was Bad","2","1.0","1997-09-15"
"70327","15","Some Assembly Required","2","2.0","1997-09-22"
"70327","16","School Hard","2","3.0","1997-09-29"
"70327","17","Inca Mummy Girl","2","4.0","1997-10-06"
"70327","18","Reptile Boy","2","5.0","1997-10-13"
"70327","19","Halloween","2","6.0","1997-10-27"
"70327","20","Lie to Me","2","7.0","1997-11-03"
"70327","21","The Dark Age","2","8.0","1997-11-10"
"70327","22","What's My Line? (1)","2","9.0","1997-11-17"
"70327","23","What's My Line? (2)","2","10.0","1997-11-24"
"70327","24","Ted","2","11.0","1997-12-08"
"70327","25","Bad Eggs","2","12.0","1998-01-12"
"70327","26","Surprise (1)","2","13.0","1998-01-19"
"70327","27","Innocence (2)","2","14.0","1998-01-20"
"70327","28","Phases","2","15.0","1998-01-27"
"70327","29","Bewitched, Bothered and Bewildered","2","16.0","1998-02-10"
"70327","30","Passion","2","17.0","1998-02-24"
"70327","31","Killed by Death","2","18.0","1998-03-03"
"70327","32","I Only Have Eyes for You","2","19.0","1998-04-28"
"70327","33","Go Fish","2","20.0","1998-05-05"
"70327","34","Becoming (1)","2","21.0","1998-05-12"
"70327","35","Becoming (2)","2","22.0","1998-05-19"
"70327","36","Anne","3","1.0","1998-09-29"
"70327","37","Dead Man's Party","3","2.0","1998-10-06"
"70327","38","Faith, Hope and Trick","3","3.0","1998-10-13"
"70327","39","Beauty and the Beasts","3","4.0","1998-10-20"
"70327","40","Homecoming","3","5.0","1998-11-03"
"70327","41","Band Candy","3","6.0","1998-11-10"
"70327","42","Revelations","3","7.0","1998-11-17"
"70327","43","Lover's Walk","3","8.0","1998-11-24"
"70327","44","The Wish","3","9.0","1998-12-08"
"70327","45","Amends","3","10.0","1998-12-15"
"70327","46","Gingerbread","3","11.0","1999-01-12"
"70327","47","Helpless","3","12.0","1999-01-19"
"70327","48","The Zeppo","3","13.0","1999-01-26"
"70327","49","Bad Girls","3","14.0","1999-02-09"
"70327","50","Consequences","3","15.0","1999-02-16"
"70327","51","Doppelgangland","3","16.0","1999-02-23"
"70327","52","Enemies","3","17.0","1999-03-16"
"70327","53","Earshot","3","18.0","1999-04-21"
"70327","54","Choices","3","19.0","1999-05-04"
"70327","55","The Prom","3","20.0","1999-05-11"
"70327","56","Graduation Day (1)","3","21.0","1999-05-18"
"70327","57","Graduation Day (2)","3","22.0","1999-07-13"
"70327","58","The Freshman","4","1.0","1999-10-05"
"70327","59","Living Conditions","4","2.0","1999-10-12"
"70327","60","The Harsh Light of Day","4","3.0","1999-10-19"
"70327","61","Fear, Itself","4","4.0","1999-10-26"
"70327","62","Beer Bad","4","5.0","1999-11-02"
"70327","63","Wild at Heart","4","6.0","1999-11-09"
"70327","64","The Initiative","4","7.0","1999-11-16"
"70327","65","Pangs","4","8.0","1999-11-23"
"70327","66","Something Blue","4","9.0","1999-11-30"
"70327","67","Hush","4","10.0","1999-12-14"
"70327","68","Doomed","4","11.0","2000-01-18"
"70327","69","A New Man","4","12.0","2000-01-25"
"70327","70","The I In Team","4","13.0","2000-02-08"
"70327","71","Goodbye Iowa","4","14.0","2000-02-15"
"70327","72","This Year's Girl (1)","4","15.0","2000-02-22"
"70327","73","Who Are You? (2)","4","16.0","2000-02-29"
"70327","74","Superstar","4","17.0","2000-04-04"
"70327","75","Where the Wild Things Are","4","18.0","2000-04-25"
"70327","76","New Moon Rising","4","19.0","2000-05-02"
"70327","77","The Yoko Factor (1)","4","20.0","2000-05-09"
"70327","78","Primeval (2)","4","21.0","2000-05-16"
"70327","79","Restless","4","22.0","2000-05-23"
"70327","80","Buffy vs Dracula","5","1.0","2000-09-26"
"70327","81","Real Me","5","2.0","2000-10-03"
"70327","82","The Replacement","5","3.0","2000-10-10"
"70327","83","Out of My Mind","5","4.0","2000-10-17"
"70327","84","No Place Like Home","5","5.0","2000-10-24"
"70327","85","Family","5","6.0","2000-11-07"
"70327","86","Fool for Love","5","7.0","2000-11-14"
"70327","87","Shadow","5","8.0","2000-11-21"
"70327","88","Listening to Fear","5","9.0","2000-11-28"
"70327","89","Into the Woods","5","10.0","2000-12-19"
"70327","90","Triangle","5","11.0","2001-01-09"
"70327","91","Checkpoint","5","12.0","2001-01-23"
"70327","92","Blood Ties","5","13.0","2001-02-06"
"70327","93","Crush","5","14.0","2001-02-13"
"70327","94","I Was Made to Love You","5","15.0","2001-02-20"
"70327","95","The Body","5","16.0","2001-02-27"
"70327","96","Forever","5","17.0","2001-04-17"
"70327","97","Intervention","5","18.0","2001-04-24"
"70327","98","Tough Love","5","19.0","2001-05-01"
"70327","99","Spiral","5","20.0","2001-05-08"
"70327","100","The Weight of the World","5","21.0","2001-05-15"
"70327","101","The Gift","5","22.0","2001-05-22"
"70327","102","Bargaining (1)","6","1.0","2001-10-02"
"70327","103","Bargaining (2)","6","1.5","2001-10-02"
"70327","104","After Life","6","2.0","2001-10-09"
"70327","105","Flooded","6","3.0","2001-10-16"
"70327","106","Life Serial","6","4.0","2001-10-23"
"70327","107","All the Way","6","5.0","2001-10-30"
"70327","108","Once More, With Feeling","6","6.0","2001-11-06"
"70327","109","Tabula Rasa","6","7.0","2001-11-13"
"70327","110","Smashed","6","8.0","2001-11-20"
"70327","111","Wrecked","6","9.0","2001-11-27"
"70327","112","Gone","6","10.0","2002-01-08"
"70327","113","Doublemeat Palace","6","11.0","2002-01-29"
"70327","114","Dead Things","6","12.0","2002-02-05"
"70327","115","Older and Far Away","6","13.0","2002-02-12"
"70327","116","As You Were","6","14.0","2002-02-26"
"70327","117","Hell's Bells","6","15.0","2002-03-05"
"70327","118","Normal Again","6","16.0","2002-03-12"
"70327","119","Entropy","6","17.0","2002-04-30"
"70327","120","Seeing Red","6","18.0","2002-05-07"
"70327","121","Villains","6","19.0","2002-05-14"
"70327","122","Two to Go (1)","6","20.0","2002-05-21"
"70327","123","Grave (2)","6","21.0","2002-05-21"
"70327","124","Lessons","7","1.0","2002-09-24"
"70327","125","Beneath You","7","2.0","2002-10-01"
"70327","126","Same Time, Same Place","7","3.0","2002-10-08"
"70327","127","Help","7","4.0","2002-10-15"
"70327","128","Selfless","7","5.0","2002-10-22"
"70327","129","Him","7","6.0","2002-11-05"
"70327","130","Conversations with Dead People","7","7.0","2002-11-12"
"70327","131","Sleeper","7","8.0","2002-11-19"
"70327","132","Never Leave Me","7","9.0","2002-11-26"
"70327","133","Bring on the Night","7","10.0","2002-12-17"
"70327","134","Showtime","7","11.0","2003-01-07"
"70327","135","Potential","7","12.0","2003-01-21"
"70327","136","The Killer in Me","7","13.0","2003-02-04"
"70327","137","First Date","7","14.0","2003-02-11"
"70327","138","Get It Done","7","15.0","2003-02-18"
"70327","139","Storyteller","7","16.0","2003-02-25"
"70327","140","Lies My Parents Told Me","7","17.0","2003-03-25"
"70327","141","Dirty Girls","7","18.0","2003-04-15"
"70327","142","Empty Places","7","19.0","2003-04-29"
"70327","143","Touched","7","20.0","2003-05-06"
"70327","144","End of Days","7","21.0","2003-05-13"
"70327","145","Chosen","7","22.0","2003-05-20"
"71035","31099","City of","1","1","1999-10-05"
"71035","31100","Lonely Hearts","1","2","1999-10-12"
"71035","31101","In the Dark","1","3","1999-10-19"
"71035","31102","I Fall to Pieces","1","4","1999-10-26"
"71035","31103","Rm w/a Vu","1","5","1999-11-02"
"71035","31104","Sense & Sensitivity","1","6","1999-11-09"
"71035","31105","Bachelor Party","1","7","1999-11-16"
"71035","31106","I Will Remember You","1","8","1999-11-23"
"71035","31107","Hero","1","9","1999-11-30"
"71035","31108","Parting Gifts","1","10","1999-12-14"
"71035","31109","Somnambulist","1","11","2000-01-18"
"71035","31110","Expecting","1","12","2000-01-25"
"71035","31111","She","1","13","2000-02-08"
"71035","31112","I've Got You Under My Skin","1","14","2000-02-15"
"71035","31113","The Prodigal","1","15","2000-02-22"
"71035","31114","The Ring","1","16","2000-02-29"
"71035","31115","Eternity","1","17","2000-04-04"
"71035","31116","Five by Five","1","18","2000-04-25"
"71035","31117","Sanctuary","1","19","2000-05-02"
"71035","31118","War Zone","1","20","2000-05-09"
"71035","31119","Blind Date","1","21","2000-05-16"
"71035","31120","To Shanshu in L.A.","1","22","2000-05-23"
"71035","31121","Judgment","2","1","2000-09-26"
"71035","31122","Are You Now or Have You Ever Been","2","2","2000-10-03"
"71035","31123","First Impressions","2","3","2000-10-10"
"71035","31124","Untouched","2","4","2000-10-17"
"71035","31125","Dear Boy","2","5","2000-10-24"
"71035","31126","Guise Will Be Guise","2","6","2000-11-07"
"71035","31127","Darla","2","7","2000-11-14"
"71035","31128","The Shroud of Rahmon","2","8","2000-11-21"
"71035","31129","The Trial","2","9","2000-11-28"
"71035","31130","Reunion","2","10","2000-12-19"
"71035","31131","Redefinition","2","11","2001-01-16"
"71035","31132","Blood Money","2","12","2001-01-23"
"71035","31133","Happy Anniversary","2","13","2001-02-06"
"71035","31134","The Thin Dead Line","2","14","2001-02-13"
"71035","31135","Reprise","2","15","2001-02-20"
"71035","31136","Epiphany","2","16","2001-02-27"
"71035","31137","Disharmony","2","17","2001-04-17"
"71035","31138","Dead End","2","18","2001-04-24"
"71035","31139","Belonging","2","19","2001-05-01"
"71035","31140","Over the Rainbow","2","20","2001-05-08"
"71035","31141","Through the Looking Glass","2","21","2001-05-15"
"71035","31142","There's No Place Like Plrtz Glrb","2","22","2001-05-22"
"71035","31143","Heartthrob","3","1","2001-09-24"
"71035","31144","That Vision Thing","3","2","2001-10-01"
"71035","31145","That Old Gang of Mine","3","3","2001-10-08"
"71035","31146","Carpe Noctem","3","4","2001-10-15"
"71035","31147","Fredless","3","5","2001-10-22"
"71035","31148","Billy","3","6","2001-10-29"
"71035","31149","Offspring","3","7","2001-11-05"
"71035","31150","Quickening","3","8","2001-11-12"
"71035","31151","Lullaby","3","9","2001-11-19"
"71035","31152","Dad","3","10","2001-12-10"
"71035","31153","Birthday","3","11","2002-01-14"
"71035","31154","Provider","3","12","2002-01-21"
"71035","31155","Waiting in the Wings","3","13","2002-02-04"
"71035","31156","Couplet","3","14","2002-02-18"
"71035","31157","Loyalty","3","15","2002-02-25"
"71035","31158","Sleep Tight","3","16","2002-03-04"
"71035","31159","Forgiving","3","17","2002-04-15"
"71035","31160","Double or Nothing","3","18","2002-04-22"
"71035","31161","The Price","3","19","2002-04-29"
"71035","31162","A New World","3","20","2002-05-06"
"71035","31163","Benediction","3","21","2002-05-13"
"71035","31164","Tomorrow","3","22","2002-05-20"
"71035","31165","Deep Down","4","1","2002-10-06"
"71035","31166","Ground State","4","2","2002-10-13"
"71035","31167","The House Always Wins","4","3","2002-10-20"
"71035","31168","Slouching Toward Bethlehem","4","4","2002-10-27"
"71035","31169","Supersymmetry","4","5","2002-11-03"
"71035","31170","Spin the Bottle","4","6","2002-11-10"
"71035","31171","Apocalypse, Nowish","4","7","2002-11-17"
"71035","31172","Habeas Corpses","4","8","2003-01-15"
"71035","31173","Long Day's Journey","4","9","2003-01-22"
"71035","31174","Awakening","4","10","2003-01-29"
"71035","31175","Soulless","4","11","2003-02-05"
"71035","31176","Calvary","4","12","2003-02-12"
"71035","31177","Salvage","4","13","2003-03-05"
"71035","31178","Release","4","14","2003-03-12"
"71035","31179","Orpheus","4","15","2003-03-19"
"71035","31180","Players","4","16","2003-03-26"
"71035","31181","Inside Out","4","17","2003-04-02"
"71035","31182","Shiny Happy People","4","18","2003-04-09"
"71035","31183","The Magic Bullet","4","19","2003-04-16"
"71035","31184","Sacrifice","4","20","2003-04-23"
"71035","31185","Peace Out","4","21","2003-04-30"
"71035","31186","Home","4","22","2003-05-07"
"71035","31187","Conviction (1)","5","1","2003-10-01"
"71035","31188","Just Rewards (2)","5","2","2003-10-08"
"71035","31189","Unleashed","5","3","2003-10-15"
"71035","31190","Hell Bound","5","4","2003-10-22"
"71035","31191","Life of the Party","5","5","2003-10-29"
"71035","31192","The Cautionary Tale of Numero Cinco","5","6","2003-11-05"
"71035","31193","Lineage","5","7","2003-11-12"
"71035","31194","Destiny","5","8","2003-11-19"
"71035","31195","Harm's Way","5","9","2004-01-14"
"71035","31196","Soul Purpose","5","10","2004-01-21"
"71035","31197","Damage","5","11","2004-01-28"
"71035","31198","You're Welcome","5","12","2004-02-04"
"71035","31199","Why We Fight","5","13","2004-02-11"
"71035","31200","Smile Time","5","14","2004-02-18"
"71035","31201","A Hole in the World","5","15","2004-02-25"
"71035","31202","Shells","5","16","2004-03-03"
"71035","31203","Underneath","5","17","2004-04-14"
"71035","31204","Origin","5","18","2004-04-21"
"71035","31205","Time Bomb","5","19","2004-04-28"
"71035","31206","The Girl in Question","5","20","2004-05-05"
"71035","31207","Power Play","5","21","2004-05-12"
"71035","31208","Not Fade Away","5","22","2004-05-19"
"95491","669801","Pilot","1","1","2009-09-10"
"95491","1069311","The Night of the Comet","1","2","2009-09-17"
"95491","1069321","Friday Night Bites","1","3","2009-09-24"
"95491","1069331","Family Ties","1","4","2009-10-01"
"95491","1134381","You're Undead to Me","1","5","2009-10-08"
"95491","1135771","Lost Girls","1","6","2009-10-15"
"95491","1135781","Haunted","1","7","2009-10-29"
"95491","1135791","162 Candles","1","8","2009-11-05"
"95491","1216291","History Repeating","1","9","2009-11-12"
"95491","1216301","The Turning Point","1","10","2009-11-19"
"95491","1314511","Bloodlines","1","11","2010-01-21"
"95491","1314521","Unpleasantville","1","12","2010-01-28"
"95491","1318211","Children of the Damned","1","13","2010-02-04"
"95491","1579671","Fool Me Once","1","14","2010-02-11"
"95491","1635541","A Few Good Men","1","15","2010-03-25"
"95491","1857541","There Goes the Neighborhood","1","16","2010-04-01"
"95491","1912081","Let the Right One In","1","17","2010-04-08"
"95491","1955981","Under Control","1","18","2010-04-15"
"95491","1983761","Miss Mystic Falls","1","19","2010-04-22"
"95491","2042031","Blood Brothers","1","20","2010-04-29"
"95491","2070241","Isobel","1","21","2010-05-06"
"95491","2092671","Founder's Day","1","22","2010-05-13"
"95491","2424031","The Return","2","1","2010-09-09"
"95491","2694061","Brave New World","2","2","2010-09-16"
"95491","2694081","Bad Moon Rising","2","3","2010-09-23"
"95491","2706801","Memory Lane","2","4","2010-09-30"
"95491","2821891","Kill or Be Killed","2","5","2010-10-07"
"95491","2909911","Plan B","2","6","2010-10-21"
"95491","2941411","Masquerade","2","7","2010-10-28"
"95491","2968991","Rose","2","8","2010-11-04"
"95491","3052971","Katerina","2","9","2010-11-11"
"95491","3053081","The Sacrifice","2","10","2010-12-02"
"95491","3053091","By the Light of the Moon","2","11","2010-12-09"
"95491","3262111","The Descent","2","12","2011-01-27"
"95491","3291381","Daddy Issues","2","13","2011-02-03"
"95491","3291391","Crying Wolf","2","14","2011-02-10"
"95491","3549801","The Dinner Party","2","15","2011-02-17"
"95491","3549811","The House Guest","2","16","2011-02-24"
"95491","3774221","Know Thy Enemy","2","17","2011-04-07"
"95491","3968541","The Last Dance","2","18","2011-04-14"
"95491","4032861","Klaus","2","19","2011-04-21"
"95491","4065691","The Last Day","2","20","2011-04-28"
"95491","4052491","The Sun Also Rises","2","21","2011-05-05"
"95491","4052501","As I Lay Dying","2","22","2011-05-12"
"95491","4119289","The Birthday","3","1","2011-09-15"
"95491","4161570","The Hybrid","3","2","2011-09-22"
"95491","4165967","The End of the Affair","3","3","2011-09-29"
"95491","4171243","Disturbing Behavior","3","4","2011-10-06"
"95491","4179457","The Reckoning","3","5","2011-10-13"
"95491","4179699","Smells Like Teen Spirit","3","6","2011-10-20"
"95491","4184270","Ghost World","3","7","2011-10-27"
"95491","4187882","Ordinary People","3","8","2011-11-03"
"95491","4190846","Homecoming","3","9","2011-11-10"
"95491","4194696","The New Deal","3","10","2012-01-05"
"95491","4209843","Our Town","3","11","2012-01-12"
"95491","4215538","The Ties That Bind","3","12","2012-01-19"
"95491","4215539","Bringing Out the Dead","3","13","2012-02-02"
"95491","4219630","Dangerous Liaisons","3","14","2012-02-09"
"95491","4219631","All My Children","3","15","2012-02-16"
"95491","4219632","1912","3","16","2012-03-15"
"95491","4256836","Break On Through","3","17","2012-03-22"
"95491","4256837","The Murder of One","3","18","2012-03-29"
"95491","4256838","Heart of Darkness","3","19","2012-04-19"
"95491","4256839","Do Not Go Gentle","3","20","2012-04-26"
"95491","4256840","Before Sunset","3","21","2012-05-03"
"95491","4256841","The Departed","3","22","2012-05-10"
"95491","4331905","Growing Pains","4","1","2012-10-11"
"95491","4366802","Memorial","4","2",""
"80337","333179","Smoke Gets in Your Eyes","1","1.0","2007-07-19"
"80337","333180","Ladies Room","1","2.0","2007-07-26"
"80337","333181","Marriage of Figaro","1","3.0","2007-08-02"
"80337","333182","New Amsterdam","1","4.0","2007-08-09"
"80337","333183","5G","1","5.0","2007-08-16"
"80337","333184","Babylon","1","6.0","2007-08-23"
"80337","333185","Red in the Face","1","7.0","2007-08-30"
"80337","335030","The Hobo Code","1","8.0","2007-09-06"
"80337","335474","Shoot","1","9.0","2007-09-13"
"80337","335953","Long Weekend","1","10.0","2007-09-27"
"80337","337256","Indian Summer","1","11.0","2007-10-04"
"80337","337257","Nixon vs. Kennedy","1","12.0","2007-10-11"
"80337","337258","The Wheel","1","13.0","2007-10-18"
"80337","376358","For Those Who Think Young","2","1.0","2008-07-27"
"80337","376359","Flight 1","2","2.0","2008-08-03"
"80337","378151","The Benefactor","2","3.0","2008-08-10"
"80337","379436","Three Sundays","2","4.0","2008-08-17"
"80337","380960","The New Girl","2","5.0","2008-08-24"
"80337","383002","Maidenform","2","6.0","2008-08-31"
"80337","384073","The Gold Violin","2","7.0","2008-09-07"
"80337","386037","A Night to Remember","2","8.0","2008-09-14"
"80337","387719","Six Month Leave","2","9.0","2008-09-28"
"80337","389520","The Inheritance","2","10.0","2008-10-05"
"80337","393936","The Jet Set","2","11.0","2008-10-12"
"80337","396567","The Mountain King","2","12.0","2008-10-19"
"80337","399466","Meditations in an Emergency","2","13.0","2008-10-26"
"80337","982661","Out of Town","3","1","2009-08-16"
"80337","1007571","Love Among the Ruins","3","2","2009-08-23"
"80337","1007581","My Old Kentucky Home","3","3","2009-08-30"
"80337","1007601","The Arrangements","3","4","2009-09-06"
"80337","1007621","The Fog","3","5","2009-09-13"
"80337","1007641","Guy Walks Into an Advertising Agency","3","6","2009-09-20"
"80337","1007661","Seven Twenty Three","3","7","2009-09-27"
"80337","1007671","Souvenir","3","8","2009-10-04"
"80337","1007681","Wee Small Hours","3","9","2009-10-11"
"80337","1007691","The Color Blue","3","10","2009-10-18"
"80337","1007701","The Gypsy and the Hobo","3","11","2009-10-25"
"80337","1007711","The Grown-Ups","3","12","2009-11-01"
"80337","1007721","Shut the Door, Have a Seat","3","13","2009-11-08"
"80337","2099901","Public Relations","4","1","2010-07-25"
"80337","2295351","Christmas Comes But Once a Year","4","2","2010-08-01"
"80337","2295361","The Good News","4","3","2010-08-08"
"80337","2295371","The Rejected","4","4","2010-08-15"
"80337","2295381","The Chrysanthemum and the Sword","4","5","2010-08-22"
"80337","2295391","Waldorf Stories","4","6","2010-08-29"
"80337","2686341","The Suitcase","4","7","2010-09-05"
"80337","2686351","The Summer Man","4","8","2010-09-12"
"80337","2686361","The Beautiful Girls","4","9","2010-09-19"
"80337","2686371","Hands and Knees","4","10","2010-09-26"
"80337","2879831","Chinese Wall","4","11","2010-10-03"
"80337","2922451","Blowing Smoke","4","12","2010-10-10"
"80337","2922461","Tomorrowland","4","13","2010-10-17"
"80337","4168172","A Little Kiss (1)","5","1","2012-03-25"
"80337","4256954","A Little Kiss (2)","5","2","2012-03-25"
"80337","4284542","Tea Leaves","5","3","2012-04-01"
"80337","4284543","Mystery Date","5","4","2012-04-08"
"80337","4284544","Signal 30","5","5","2012-04-15"
"80337","4284545","Far Away Places","5","6","2012-04-22"
"80337","4284546","At the Codfish Ball","5","7","2012-04-29"
"80337","4292722","Lady Lazarus","5","8","2012-05-06"
"80337","4292723","Dark Shadows","5","9","2012-05-13"
"80337","4292724","Christmas Waltz","5","10","2012-05-20"
"80337","4292725","The Other Woman","5","11","2012-05-27"
"80337","4292726","Commissions and Fees","5","12","2012-06-03"
"80337","4292727","The Phantom","5","13","2012-06-10"
"134241","1529491","Fire in the Hole","1","1.0","2010-03-16"
"134241","1810091","Riverbrook","1","2.0","2010-03-23"
"134241","1810141","Fixer","1","3.0","2010-03-30"
"134241","1810111","Long in the Tooth","1","4.0","2010-04-06"
"134241","1810121","The Lord of War and Thunder","1","5.0","2010-04-13"
"134241","1810191","The Collection","1","6.0","2010-04-20"
"134241","1810131","Blind Spot","1","7.0","2010-04-27"
"134241","2047331","Blowback","1","8.0","2010-05-04"
"134241","1810181","Hatless","1","9.0","2010-05-11"
"134241","1810151","The Hammer","1","10.0","2010-05-18"
"134241","1810161","Veterans","1","11.0","2010-05-25"
"134241","1810171","Fathers and Sons","1","12.0","2010-06-01"
"134241","1810101","Bulletville","1","13.0","2010-06-08"
"134241","3022021","Moonshine Wars","2","1","2011-02-09"
"134241","3022031","The Life Inside","2","2","2011-02-16"
"134241","3265201","The I of the Storm","2","3","2011-02-23"
"134241","3265211","For Blood or Money","2","4","2011-03-02"
"134241","3265221","Cottonmouth","2","5","2011-03-09"
"134241","3265231","Blaze of Glory","2","6","2011-03-16"
"134241","3627501","Save My Love","2","7","2011-03-23"
"134241","3954591","The Spoil","2","8","2011-03-30"
"134241","3954601","Brother's Keeper","2","9","2011-04-06"
"134241","3954611","Debts and Accounts","2","10","2011-04-13"
"134241","3954621","Full Commitment","2","11","2011-04-20"
"134241","4062201","Reckoning","2","12","2011-04-27"
"134241","4062211","Bloody Harlan","2","13","2011-05-04"
"134241","4120749","The Gunfighter","3","1","2012-01-17"
"134241","4226160","Cut Ties","3","2","2012-01-24"
"134241","4226161","Harlan Roulette","3","3","2012-01-31"
"134241","4226162","The Devil You Know","3","4","2012-02-07"
"134241","4241208","Thick as Mud","3","5","2012-02-14"
"134241","4247518","When the Guns Come Out","3","6","2012-02-21"
"134241","4266404","The Man Behind the Curtain","3","7","2012-02-28"
"134241","4266408","Watching the Detectives","3","8","2012-03-06"
"134241","4266410","Loose Ends","3","9","2012-03-13"
"134241","4266412","Guy Walks into a Bar","3","10","2012-03-20"
"134241","4281572","Measures","3","11","2012-03-27"
"134241","4284669","Coalition","3","12","2012-04-03"
"134241","4284670","Slaughterhouse","3","13","2012-04-10"
"73739","127131","Pilot (1)","1","1.0","2004-09-22"
"73739","127132","Pilot (2)","1","2.0","2004-09-29"
"73739","127133","Tabula Rasa","1","3.0","2004-10-06"
"73739","127134","Walkabout","1","4.0","2004-10-13"
"73739","127135","White Rabbit","1","5.0","2004-10-20"
"73739","127136","House of the Rising Sun","1","6.0","2004-10-27"
"73739","127137","The Moth","1","7.0","2004-11-03"
"73739","127138","Confidence Man","1","8.0","2004-11-10"
"73739","127139","Solitary","1","9.0","2004-11-17"
"73739","127140","Raised by Another","1","10.0","2004-12-01"
"73739","127141","All the Best Cowboys Have Daddy Issues","1","11.0","2004-12-08"
"73739","127142","Whatever the Case May Be","1","12.0","2005-01-05"
"73739","127143","Hearts and Minds","1","13.0","2005-01-12"
"73739","127144","Special","1","14.0","2005-01-19"
"73739","127145","Homecoming","1","15.0","2005-02-09"
"73739","127146","Outlaws","1","16.0","2005-02-16"
"73739","127147","...In Translation","1","17.0","2005-02-23"
"73739","127148","Numbers","1","18.0","2005-03-02"
"73739","127149","Deus Ex Machina","1","19.0","2005-03-30"
"73739","127150","Do No Harm","1","20.0","2005-04-06"
"73739","127152","The Greater Good (a.k.a. Sides)","1","21.0","2005-05-04"
"73739","127153","Born to Run","1","22.0","2005-05-11"
"73739","127154","Exodus (1)","1","23.0","2005-05-18"
"73739","127155","Exodus (2)","1","24.0","2005-05-25"
"73739","302656","Man of Science, Man of Faith","2","1.0","2005-09-21"
"73739","302657","Adrift","2","2.0","2005-09-28"
"73739","301905","Orientation","2","3.0","2005-10-05"
"73739","302658","Everybody Hates Hugo","2","4.0","2005-10-12"
"73739","304795","...And Found","2","5.0","2005-10-19"
"73739","301495","Abandoned","2","6.0","2005-11-09"
"73739","304796","The Other 48 Days","2","7.0","2005-11-16"
"73739","304797","Collision (a.k.a. Old Habits)","2","8.0","2005-11-23"
"73739","305929","What Kate Did","2","9.0","2005-11-30"
"73739","305724","The 23rd Psalm","2","10.0","2006-01-11"
"73739","305725","The Hunting Party","2","11.0","2006-01-18"
"73739","305726","Fire + Water","2","12.0","2006-01-25"
"73739","306352","The Long Con","2","13.0","2006-02-08"
"73739","306936","One of Them","2","14.0","2006-02-15"
"73739","306937","Maternity Leave","2","15.0","2006-03-01"
"73739","306938","The Whole Truth","2","16.0","2006-03-22"
"73739","306939","Lockdown","2","17.0","2006-03-29"
